gene_symbol,log_fc,t,p_value,adj_p_val,delta_mesor,mesor_p,mesor_FDR,rhythmic_SR_effect_amplitude,SR_effect_acrophase_h
PAGE2,0.23109553616466763,5.43231425748384,9.462278287020978e-8,1.8307166337294744e-5,0.21902324020845,4.391817633829192e-7,1.518410797707022e-4,0.02218638100520694,7.741208957939638
PPP2R5C,-0.0638178978305115,-5.627447465268583,3.3566427723346435e-8,9.506109625245108e-6,-0.05917445312342778,4.4222340788177546e-7,1.518410797707022e-4,0.02715130047479647,12.799500603858114
NHS,-0.1992352307066284,-4.785831196931342,2.3661690104687492e-6,1.449445411710653e-4,-0.2149847429592811,4.42911905579552e-7,1.518410797707022e-4,0.01750951560546322,20.357035555683428
AP2S1,0.11624510513043523,5.596439249251911,3.9653677756112264e-8,1.0471250230164724e-5,0.10799079800438025,4.5406886438844724e-7,1.520296244394264e-4,0.0484920861566798,1.00792659056052
ZNF295,-0.12527418095509751,-5.070902450879178,5.962229819683547e-7,6.131996468759799e-5,-0.1271305688681287,4.590219457513002e-7,1.520296244394264e-4,0.07670590876047928,13.999610120580018
TUG1,-0.08386437348740998,-5.307228047832236,1.8102558295298477e-7,2.8074769178446633e-5,-0.08086049897726705,4.68284103263561e-7,1.5251232769788743e-4,0.05388369375890687,15.898694541258823
ELANE,0.20030247057863523,4.86127758655763,1.6534170424071051e-6,1.1706312473071464e-4,0.21046315647798003,5.021492668473182e-7,1.5879153533212702e-4,0.0579343186767551,22.86386620435671
TKTL1,-0.11718851652573556,-6.262275171597785,9.429416428704647e-10,8.774296496824643e-7,-0.09913630528449364,5.038163446390601e-7,1.5879153533212702e-4,0.02036387897132765,11.090362159892994
GAR1,-0.10883313444204808,-6.103075495638046,2.376061616844756e-9,1.6010558639573576e-6,-0.0954692267000994,5.372676903521968e-7,1.6455122184599e-4,0.03750699206889799,10.689571006505828
UBR1,-0.08440960390729893,-6.239158767126084,1.0796154774509887e-9,9.172506976030334e-7,-0.07451236685180705,5.389324086865237e-7,1.6455122184599e-4,0.06526374393713288,11.590272148038828
WRN,-0.0968386514242357,-5.530472787774668,5.6388099827509576e-8,1.3117617365825769e-5,-0.09055867443977232,5.869078276684362e-7,1.7329211341540624e-4,0.06310067347323092,11.319118768285774
RIOK3,0.13542984708693434,5.4463454936306945,8.791442043230824e-8,1.789516343403891e-5,0.1261584390990633,5.909561177270361e-7,1.7329211341540624e-4,0.03181156398748334,16.479694675333754
SLC4A1,0.23196430268049817,5.547108163748352,5.1613833259429136e-8,1.2766910325601329e-5,0.2124427778311112,5.941646588625054e-7,1.7329211341540624e-4,0.04112541790066082,14.7000055808766
SMC4,-0.11946753403677828,-5.200386721446371,3.120013554600377e-7,4.091824487949394e-5,-0.11734400869921403,6.261358395679115e-7,1.7354049680857924e-4,0.03616960303631795,14.548998794936
FIS1,0.1278266763817486,5.289442963560227,1.983197074489189e-7,2.98105031019948e-5,0.12299349627815076,6.328327148103131e-7,1.7354049680857924e-4,0.05310885912914168,1.0739831158934012
GPR146,0.2168448080833976,5.42029307897185,1.0076350803714168e-7,1.901434169010211e-5,0.2035933072390885,6.348826827378918e-7,1.7354049680857924e-4,0.04482251840012739,15.554029457652094
BPGM,0.18345490999449093,5.3236517843805125,1.6636086066358653e-7,2.642973640835077e-5,0.17401264344353487,6.428197228879765e-7,1.7354049680857924e-4,0.06606247132715581,13.275689365585611
SIAH2,0.173413451706013,5.064057306302115,6.167590638599173e-7,6.244605630511215e-5,0.1727136009683936,6.436365397436528e-7,1.7354049680857924e-4,0.05202482240539867,17.427576321723297
GTF3C4,-0.08890567749921345,-5.645476101263211,3.0456180095827944e-8,8.90629470686188e-6,-0.08195069813652604,6.483013288483848e-7,1.7354049680857924e-4,0.04238927533436638,9.69885564741568
SCP2,-0.1698126229254976,-5.3620605767123015,1.364240217671132e-7,2.3384752713606656e-5,-0.16363974769915088,6.767497113471626e-7,1.787076501274987e-4,0.05938910331988719,12.482653617616087
TET1,-0.2246496920480151,-5.225027906460095,2.754092294518617e-7,3.789980107548471e-5,-0.21789071753636083,7.174780960128815e-7,1.8693652632250293e-4,0.13867641326344862,13.841831742279885
CDC34,0.16549187602311044,5.2088588335496615,2.989183692906823e-7,3.9667340874362365e-5,0.16014091026592542,7.277360744606531e-7,1.8706401485193007e-4,0.04111651862018732,21.35337754435611
SSBP2,-0.0947175375858242,-5.437754104402344,9.196495144610652e-8,1.8131396044886217e-5,-0.0884664173226753,7.409808499872003e-7,1.8706401485193007e-4,0.0416937997827701,14.873685847651643
MIIP,0.10453678086975808,5.436056632262179,9.278642876457817e-8,1.8131396044886217e-5,0.09880357529472412,7.466861040095464e-7,1.8706401485193007e-4,0.06021479556135976,22.73398029715023
TARDBP,-0.07680240709791918,-5.507092728242016,6.383060051922339e-8,1.4674279585248752e-5,-0.07211254596421578,7.846662968923067e-7,1.9409068490598184e-4,0.03601867752082308,12.680254010466824
SEMA3C,-0.3629731963376928,-5.017676686197809,7.750607748905418e-7,7.246632823988553e-5,-0.36451542890681304,7.987660370788698e-7,1.9510858913197743e-4,0.09798318148178416,19.83198387259328
ASTL,0.233287287888458,5.350987148958543,1.4447172295792245e-7,2.41662025389444e-5,0.21934488765740104,8.152483649341082e-7,1.966761518416964e-4,0.04141679730184521,7.651399974281644
GALK1,0.11357961336862236,5.329310726278849,1.6158028710492197e-7,2.6094548680308095e-5,0.10898910663577542,8.37002785692651e-7,1.9711299318718296e-4,0.07338417337283717,0.8247273899750196
TMEM170A,-0.07098140399924023,-5.652615956048772,2.930361875106308e-8,8.90629470686188e-6,-0.06460273285718396,8.372334289205355e-7,1.9711299318718296e-4,0.01768544227108597,11.303420084618589
EPB41L5,-0.1780768233627781,-5.326521720312262,1.639194870289353e-7,2.625533357403627e-5,-0.16770583144277112,8.591613606819501e-7,1.989293043427064e-4,0.04076735317229428,9.582648989442404
DCP1A,-0.09715853031400896,-5.883340085126659,8.249001699750526e-9,3.192055057633476e-6,-0.08566027754571537,8.653083705608742e-7,1.989293043427064e-4,0.0313883625773978,10.338273054131074
ZNF425,-0.15278371555784614,-4.9505440555291225,1.075531426446511e-6,8.966035646755843e-5,-0.1534202129706043,9.06028734840664e-7,2.058686919479234e-4,0.07562852429380049,14.439807026352662
RILP,0.16656447981945302,5.057107372443092,6.383088558473078e-7,6.318515144314028e-5,0.16468982958477363,9.227932924139816e-7,2.0726785893174267e-4,0.05279889678674725,19.684530251370525
TMPRSS9,0.22207215144123937,5.2744300197961484,2.1415642312082425e-7,3.123007958361214e-5,0.21104902368204817,9.446662685242296e-7,2.0976958583218152e-4,0.05405147126569287,22.62856377497628
MYL4,0.20407100431320363,5.350691224846841,1.446929889492091e-7,2.41662025389444e-5,0.1913315617548381,9.694877235499722e-7,2.1286246748191017e-4,0.02278946245769683,21.425879808440172
LOC100507627,0.1731615950586231,5.047290185475261,6.699942274601294e-7,6.513610546665866e-5,0.16931311375381802,1.0014980099897226e-6,2.148804903111965e-4,0.07826992115522292,20.51035994799167
BDNF,0.13291488201968077,4.331993815029196,1.852494308859283e-5,5.518230379484641e-4,0.1519499958495337,1.0194516510029585e-6,2.148804903111965e-4,0.10392287070097826,1.3756723011946208
SGK223,-0.13499103911793822,-5.880705630317103,8.371176583542472e-9,3.192055057633476e-6,-0.1201396407539408,1.0337131085024325e-6,2.148804903111965e-4,0.09964411540619804,12.205697797913077
CD177,0.3482270358852956,5.647433086110396,3.013595239191254e-8,8.90629470686188e-6,0.3079853377762793,1.034591147479388e-6,2.148804903111965e-4,0.12644075404230776,18.823712268725934
RPA1,-0.10709876369486616,-5.537381546851909,5.4355335258870756e-8,1.2797079593898715e-5,-0.09752242940169048,1.05436695461559e-6,2.148804903111965e-4,0.0530942842847014,11.50555345375578
MFNG,-0.0846041766229842,-5.957089707000815,5.454216356159127e-9,2.5431771268884405e-6,-0.07142163253753862,1.0549578166458835e-6,2.148804903111965e-4,0.03168824466216431,19.796741785449544
SLC38A1,-0.12615886069762494,-5.425122499156162,9.825135645690326e-8,1.8822840750238692e-5,-0.11821893587700548,1.055653603698627e-6,2.148804903111965e-4,0.07140316748132217,12.279325650583678
CHAF1B,-0.10602965284787916,-5.31083148313452,1.7770439683196814e-7,2.7780172947947916e-5,-0.0998834715330085,1.0772019239349828e-6,2.1561679708189456e-4,0.0444331069744549,11.329647910112111
SMARCA1,-0.18803858863318848,-4.899275628049765,1.3779261954231597e-6,1.0517990540923422e-4,-0.18935145486157445,1.0813390365910478e-6,2.1561679708189456e-4,0.0647363782026904,9.62620902041152
NPAT,-0.10597391179722015,-5.722436432165863,2.0053360396761783e-8,6.423978942838067e-6,-0.0966196771149379,1.0954984916043293e-6,2.1623369721656768e-4,0.06882846350379168,12.998539003684956
TSHZ1,-0.10559036534211123,-5.665490803066913,2.7331691761074565e-8,8.477596646081874e-6,-0.09468350744522692,1.1776497239223016e-6,2.3012453255165697e-4,0.05850960055151106,12.45174694063606
BLVRB,0.1558086192162163,5.107317028540852,4.976209904991602e-7,5.667724352026584e-5,0.15026097101929936,1.257546608295565e-6,2.4330414131389737e-4,0.02813223161447318,18.91047203953478
TMEM200A,-0.1969714068948452,-5.207859637708908,3.004332659232194e-7,3.9667340874362365e-5,-0.1873411127863416,1.3000420705634717e-6,2.4906002059687057e-4,0.064324420697338,12.717944402337071
LOC100287803,0.17397732652352227,5.231138522158518,2.669997938180505e-7,3.753556094243543e-5,0.16428352720961498,1.4663711938334409e-6,2.773294823942531e-4,0.06209723133624016,23.44701124424631
CST7,0.17804077765999213,5.45045413618212,8.603914325879123e-8,1.7886073387447226e-5,0.16452926076754398,1.4759872150351735e-6,2.773294823942531e-4,0.06457926076562394,23.133269058793385
SNRK,-0.09378607317104153,-4.593152770197372,5.7869964928266764e-6,2.552679423619099e-4,-0.10048211224818226,1.5071699259649008e-6,2.804915002217155e-4,0.03664006076145196,15.213216803258376
SIRT1,-0.14508312326193937,-5.321549027901568,1.681719751074377e-7,2.650200456108419e-5,-0.13483140627086956,1.6219963306225736e-6,2.990134933650539e-4,0.04240580665450581,16.36782472188469
TMCC2,0.17985469516770547,5.154727742276609,3.926387898583894e-7,4.765561858771917e-5,0.17202309808715144,1.6375770056325432e-6,2.990644137108928e-4,0.04812627131925738,23.216570110134647
CAPN5,0.1536612915853502,5.628760078555466,3.3329912087246465e-8,9.506109625245108e-6,0.1368546804470313,1.717145245219534e-6,3.106919929336566e-4,0.03438132617396581,22.11887700682269
CEP97,-0.1582936363230081,-5.606377759316609,3.7594159944107304e-8,1.00633901296959e-5,-0.13883539785640775,1.7358493060867956e-6,3.111947824792851e-4,0.13273371866386202,18.091204598373583
USP12,0.1251941090527627,5.061277112889306,6.252938488890841e-7,6.266085692893124e-5,0.12031474195248146,1.8016078922207631e-6,3.2004745292623575e-4,0.0226543527231642,5.783762173453562
CXORF22,0.1871666083558476,4.314828805196118,1.9957650928081424e-5,5.794835910633568e-4,0.2085723978802978,1.9248418261759076e-6,3.388588659937244e-4,0.05564919916951115,23.706765554589413
FYCO1,-0.08258577730495557,-4.911280740396148,1.3005048617017569e-6,1.0084589485124616e-4,-0.08122557236710376,1.966123563590056e-6,3.4134632491777023e-4,0.04469435305366451,8.501866440799622
FURIN,0.17461759050354111,6.769634435956872,4.3853515700368386e-11,1.2242022147155694e-7,0.14213200921455305,1.9739079226092848e-6,3.4134632491777023e-4,0.0616685959955379,22.787475570249946
ARHGEF18,-0.10969445739259331,-5.1705907062059815,3.625677133890775e-7,4.484136510972129e-5,-0.10282888335997646,2.011343920497536e-6,3.4476904868809076e-4,0.03472826068939633,12.145180510246362
SCAPER,-0.13895267841600076,-4.770031376856421,2.549120800896962e-6,1.5233140541384569e-4,-0.1392765433193497,2.2057261914299782e-6,3.748008304933322e-4,0.07952059420609377,15.132075358097524
GRK5,-0.09034824255995798,-4.742233806006655,2.904572970378417e-6,1.6499494306443211e-4,-0.09074586059340842,2.4090466387769458e-6,3.99046293045049e-4,0.01454547229963385,2.1118374972301655
TBR1,0.09532433448155024,5.22565713134885,2.745315707722526e-7,3.789980107548471e-5,0.08726703246201853,2.4270235382166e-6,3.99046293045049e-4,0.002922768121787,18.841540532478682
RIPK2,0.07563179110356341,4.546398316685205,7.1566893697543975e-6,2.931842074934396e-4,0.07993694088260617,2.436434953369298e-6,3.99046293045049e-4,0.01575413868048443,1.7252649722160445
GNA12,0.13173792871784418,4.925181962463314,1.2160974665278944e-6,9.739246144844912e-5,0.12789153497619535,2.4443191310879776e-6,3.99046293045049e-4,0.04577782313498945,18.927882840995
TOP2A,-0.3866906021391093,-5.14438804208235,4.1352509320304355e-7,4.957480887288757e-5,-0.36264660752473094,2.4619153525982017e-6,3.99046293045049e-4,0.17319426572370472,11.40052100524924
MED1,-0.0968810823702138,-5.539664379491488,5.3699459547369354e-8,1.2796843158721276e-5,-0.08764208026657991,2.4709381023719837e-6,3.99046293045049e-4,0.05512374487169921,8.878445712003137
GRIK1,0.22508145680330197,4.847711300940766,1.7640890293973528e-6,1.1911607475335e-4,0.22106471050982204,2.5010900652834777e-6,4.0060492594839705e-4,0.12201494853960648,21.81132762147931
CCL22,0.1684940409740057,4.892943760461601,1.4205335558957215e-6,1.0676402390676267e-4,0.1644263058683108,2.579920947138571e-6,4.098718311222343e-4,0.07389606317309057,23.109573467936855
ZKSCAN2,-0.16387943345406722,-4.950022900106744,1.0782551440497533e-6,8.966035646755843e-5,-0.16012741904729083,2.660097294998157e-6,4.1920130033515314e-4,0.04995781299608647,13.941514439063294
PRSS1,-0.3110965743503311,-5.049545806583872,6.625822191331051e-7,6.506291027175883e-5,-0.29729888354021083,2.721428785665592e-6,4.254355192055307e-4,0.00568650073100417,13.631131682915068
ZYG11B,-0.09621085161400936,-4.93101514639488,1.1822766103729911e-6,9.5862519681737e-5,-0.09202794412858668,2.8762276937326556e-6,4.4537582956723166e-4,0.02164291196713214,1.6848653257791184
LOC100506929,0.19047772495079737,5.084488896437914,5.574039144527799e-7,5.920322326806014e-5,0.1781813393195961,2.894566826418219e-6,4.4537582956723166e-4,0.05282659820055153,22.396987492198697
CHCHD6,0.12668589264107005,4.612747062061215,5.2912300961450995e-6,2.4040297755729457e-4,0.12965936128062083,2.9928747440513065e-6,4.5690441698052016e-4,0.05596226665882408,3.816348423915371
LOC100129292,0.13096179631229904,4.809384068588544,2.116732339995979e-6,1.3593593182251656e-4,0.1287401166312165,3.062976201732138e-6,4.6110246169206703e-4,0.03759894937074239,2.449725535465506
CCR8,-0.30501809486576437,-4.875110124477545,1.5474816622939289e-6,1.1161072503795044e-4,-0.29789556111653165,3.067566655747849e-6,4.6110246169206703e-4,0.1405254255530993,15.187115173291431
RGS5,-0.2213399529145024,-4.766753550148856,2.588746905353367e-6,1.540243909350818e-4,-0.2167425664338807,3.121115875277639e-6,4.6553161663054576e-4,0.2206598778342177,8.187317930355425
IRF2BP2,-0.10485896404067543,-5.883846695209293,8.225707544635607e-9,3.192055057633476e-6,-0.08975535475822281,3.144679054052098e-6,4.6553161663054576e-4,0.04379273347432723,12.532344078517491
TDO2,0.13119797780772302,4.6981194952775045,3.568537692561555e-6,1.8745375013533695e-4,0.13123131703391674,3.1942477236462902e-6,4.6822761075150106e-4,0.03681182309898665,19.55210050809396
CYTH1,-0.10491016333372488,-4.889738049948394,1.4425869188862012e-6,1.071847565853812e-4,-0.10105170813101538,3.210813153917463e-6,4.6822761075150106e-4,0.0562513292759033,17.362542189703834
ERN2,0.19449826684961125,4.553748469908419,6.922453769124252e-6,2.853832681486435e-4,0.20212234228514395,3.3514134416004237e-6,4.851108893504732e-4,0.01860747963997028,21.537416319743457
ABCC13,0.15039004562451544,4.772326921371436,2.5217182211277947e-6,1.5162121772017918e-4,0.14811389241889114,3.395198985617284e-6,4.874307228270777e-4,0.03093014670239313,17.336819598103467
CNTNAP5,0.15877678781427046,4.7860613962876934,2.363599326897794e-6,1.449445411710653e-4,0.15677736241408405,3.4280122498132553e-6,4.874307228270777e-4,0.0581682155116765,21.4941733010886
INO80,-0.10229180149475332,-5.096297616553558,5.2566018853254e-7,5.803347878030714e-5,-0.09637508848784924,3.442272132958228e-6,4.874307228270777e-4,0.06542187562258947,14.39630906654786
KIAA0947,-0.11375165864998592,-4.7061757894854965,3.4372708971640393e-6,1.835183349767281e-4,-0.11426864144819426,3.4736330628374555e-6,4.88332832236739e-4,0.08423689541578588,12.445041842445832
LY75,-0.1120196276689314,-4.508061407031246,8.507036669018436e-6,3.2387496276238277e-4,-0.11692406714259151,3.5097200553446993e-6,4.898817114392198e-4,0.0698290586920102,13.727679318552251
FAM107B,-0.0928848749164364,-5.048146770819582,6.671700786209229e-7,6.513610546665866e-5,-0.08855380798407142,3.620507157909837e-6,5.017612083171356e-4,0.0326850068904599,14.05059016435306
ZNF507,-0.08572244929500508,-5.173415697664911,3.57451792324505e-7,4.449022594785448e-5,-0.07953378833121008,3.646538734364688e-6,5.018099535790166e-4,0.0551315591295923,14.78791152375836
TMEM209,-0.13808914098565825,-5.001761641335573,8.37933851302122e-7,7.615844366648728e-5,-0.13149115743685802,3.7925884670983648e-6,5.161405035558467e-4,0.09677890994061142,12.38060298669932
GREM2,-0.20691287989139237,-5.856946018821439,9.55585488781928e-9,3.457980747460677e-6,-0.17155253047555444,3.823051111439745e-6,5.161405035558467e-4,0.03092220292446355,5.172835355541168
MAPK1IP1L,-0.06954057380031073,-5.088958737785798,5.451759687589279e-7,5.88579204724763e-5,-0.06427608156785951,3.829915204728405e-6,5.161405035558467e-4,0.02282288472396404,10.655204537909633
ZNF236,-0.08530731692472544,-5.34121656983736,1.5195376827338572e-7,2.516380157483246e-5,-0.07779840933276454,3.969425559428882e-6,5.287426454111136e-4,0.06325073472376996,9.973749769698795
WDR87,0.2923470691303516,4.419665023988312,1.2614120435130793e-5,4.213547477314373e-4,0.3122865698564717,3.977543056928187e-6,5.287426454111136e-4,0.09005104971227877,1.4793707865002037
LUC7L2,-0.07908851032426505,-4.925268034882152,1.215591694476769e-6,9.739246144844912e-5,-0.0759613173294005,4.027219470467444e-6,5.317290248135427e-4,0.0352763709610068,10.00605205912183
ZDHHC3,0.06238052084647856,5.0340057675181695,7.153011118712976e-7,6.851813248567171e-5,0.05882456246467889,4.1517422182454465e-6,5.444912395082837e-4,0.05256086022199532,23.608972066075008
PDGFRL,0.187430126592533,5.134673795162266,4.341255364267083e-7,5.1103898236833175e-5,0.1703257104308097,4.17979283098342e-6,5.445155447349802e-4,0.03506863639073707,8.866148272848736
IFNA8,0.17141666867297314,4.885197830124772,1.4743870538202525e-6,1.0831202037105848e-4,0.16329066956174257,4.222373959679322e-6,5.464199307688319e-4,0.02277799460987164,0.615571720647852
CD8A,-0.13404686172574595,-5.233289352988685,2.640994670842627e-7,3.7396867291982446e-5,-0.12186508067526568,4.351779686575852e-6,5.559767458730667e-4,0.06232220529565426,13.158405604346552
EHBP1,-0.13179170392180403,-5.925975336159985,6.497559767833789e-9,2.9527631493776763e-6,-0.11190441177192402,4.36959193995083e-6,5.559767458730667e-4,0.10787476487968352,14.348456968437
WDR67,-0.1092975608155892,-4.977862181725031,9.416990807125444e-7,8.142363600090191e-5,-0.1034088396021717,4.381578162041465e-6,5.559767458730667e-4,0.05357360441976425,12.11362349732991
CDCA8,-0.08428372386350996,-4.760886137047386,2.661165305230756e-6,1.5616165534388648e-4,-0.08200733829294743,4.422683057435445e-6,5.575719330667486e-4,0.01305192571653877,5.67884353963843
FBLN7,-0.09128549385704632,-4.922942944032474,1.2293258275883036e-6,9.805002447715529e-5,-0.08649498014338583,4.513936251926416e-6,5.607843113103217e-4,0.03742103604655573,7.875330193412493
PCM1,-0.07951692344860303,-5.057943417901578,6.356784823544513e-7,6.318515144314028e-5,-0.0751446576325112,4.5452975934366594e-6,5.607843113103217e-4,0.08070661761860475,11.013661415991836
LRP12,-0.22031010833240824,-5.065520447387009,6.123128038030652e-7,6.231877343289425e-5,-0.2056717841821982,4.550423097792923e-6,5.607843113103217e-4,0.08791532841296837,15.557913282232828
PPFIBP1,-0.20113365716912576,-5.482893006189789,7.253771079113509e-8,1.6092519811422263e-5,-0.17634243169533292,4.575132680847501e-6,5.607843113103217e-4,0.07893062678057909,12.216958076066405
ARL13B,-0.18726463477592553,-5.378991687914819,1.249541280291161e-7,2.2197532871063255e-5,-0.1660284636531201,4.591652925113939e-6,5.607843113103217e-4,0.09231574541635006,14.417713097431058
LBR,-0.124230474559207,-4.2399473282195235,2.754223824351559e-5,7.176038366887175e-4,-0.13733971031582798,4.632018541246941e-6,5.622004615807855e-4,0.03925736254226313,16.44257682665128
RAB14,-0.05188096522837593,-4.451866726085338,1.0936034219302673e-5,3.809287783946409e-4,-0.05395598154243931,4.778427910441806e-6,5.763904925798971e-4,0.01086897640847966,14.969094747714554
KRT9,0.15524739917354682,5.078637965407558,5.738116394536518e-7,5.964283641789261e-5,0.14528496490276932,4.953753691593336e-6,5.892271429432337e-4,0.05663035513813457,23.62905996092162
CEBPE,0.10955037364325494,4.891597726748996,1.429753544201005e-6,1.070358113044481e-4,0.10468348382990716,4.957450144934511e-6,5.892271429432337e-4,0.086880643897527,23.389839860899627
HMGN1P38,-0.09661395628857404,-4.962784282978122,1.013438068265585e-6,8.572984109081297e-5,-0.09204921927399452,4.975307230215115e-6,5.892271429432337e-4,0.05817669541581556,12.77712447520594
ELF1,-0.10728684742707184,-4.959752690388703,1.0284862867030293e-6,8.662780400199955e-5,-0.1032029031637878,5.03981386309374e-6,5.932711005946673e-4,0.06715642414518029,13.394358121495651
RNASE3,0.16106901703459273,4.692157526860101,3.6687720832506696e-6,1.906688172308546e-4,0.1611162760949569,5.145995746750818e-6,6.021431310614235e-4,0.02092622612842501,1.1492563399136846
NUDT21,-0.0995645251888417,-5.2435678302455555,2.506557282124258e-7,3.601517341911039e-5,-0.09096480497119212,5.282228110584631e-6,6.144048780293707e-4,0.01558229954980984,12.380817812747187
NAV3,-0.22453327371902257,-4.6190664160034025,5.140234729221145e-6,2.357871522152826e-4,-0.22387965112484196,5.33528655147428e-6,6.169043461678041e-4,0.11802807959404713,5.4795451062985245
PTGER4,-0.09267045131413476,-4.5417194444435625,7.30973879586721e-6,2.9634772989635096e-4,-0.09408503309207746,5.40283294806839e-6,6.170561188271695e-4,0.04489364170805701,14.739510382290476
RAB32,0.08872221201510253,5.369097566473385,1.3153782839860122e-7,2.3050396302851312e-5,0.08065094489254665,5.446707489135212e-6,6.170561188271695e-4,0.09759315553637812,23.44538749687282
ACTG1,-0.09466286332838492,-4.6780160559367046,3.917471896843181e-6,1.974489471561227e-4,-0.09300504128256996,5.475382527686475e-6,6.170561188271695e-4,0.03795308772756037,14.522550677278808
LPIN1,-0.09665181703179115,-5.091034898390948,5.395849775461581e-7,5.88579204724763e-5,-0.08905543655658216,5.506724058397561e-6,6.170561188271695e-4,0.06056688829877189,13.848393636692933
KLHDC8A,0.20696658211303873,4.712491602083376,3.337624934081038e-6,1.7967087833850568e-4,0.20306878048916263,5.524151061020902e-6,6.170561188271695e-4,0.0824369858678923,18.876769882838783
UBXN6,0.170127139730065,4.577800635492846,6.2063044636751665e-6,2.666633038408847e-4,0.17077011597491829,5.5260642134360915e-6,6.170561188271695e-4,0.04872589328279934,20.41273746212831
ZFP36L2,-0.10397048433072192,-4.8650788814176655,1.6236277814498923e-6,1.1537203809931762e-4,-0.09749650652222444,5.660257089843363e-6,6.284493397308475e-4,0.0413326535232321,0.17893213291981633
SIGLEC15,0.20706186069825547,4.997948204684323,8.537156561997845e-7,7.687768496682022e-5,0.1930651143041087,5.807364722649201e-6,6.411396273745087e-4,0.03978905745107941,4.990338973987813
MMP8,0.2312734353114408,4.665997778666843,4.141508081020479e-6,2.046935994642888e-4,0.22638839824569396,5.874737537782263e-6,6.428233430153135e-4,0.08877654901133729,17.683548754239062
ADNP,-0.06386825694993536,-4.516080258097168,8.205789389221817e-6,3.184555964189473e-4,-0.06456767562561926,5.888407880852623e-6,6.428233430153135e-4,0.04720800610637413,11.917135785107984
LAX1,-0.092288855349782,-5.606882024663291,3.749248634293489e-8,1.00633901296959e-5,-0.08204257410066869,5.992062446144054e-6,6.505049570005609e-4,0.06385500823335401,12.17063607224678
PQLC1,0.08167214512685496,5.155439458935911,3.912393214179876e-7,4.765561858771917e-5,0.07454967127380864,6.316031257303681e-6,6.788142831808518e-4,0.05006946545690434,23.973166290277423
HAGH,0.16887080317963182,4.716872860126805,3.270140424940486e-6,1.7907582836734155e-4,0.16404310859800636,6.335744827156458e-6,6.788142831808518e-4,0.04410141715096329,18.277570443867777
PTPRM,-0.2176263634476695,-4.738697968212752,2.9530710026538592e-6,1.667802325516158e-4,-0.2104421611466315,6.35704487089176e-6,6.788142831808518e-4,0.12379600871375672,10.255382309217508
TSFM,-0.10440854253799738,-5.884957225174291,8.174869223103902e-9,3.192055057633476e-6,-0.08734262647373905,6.402740316618094e-6,6.799779811251858e-4,0.06006884384581337,11.5153845968603
NFIX,0.1547648657481752,5.087458889965021,5.492498123493294e-7,5.8971926280869486e-5,0.13950813834332126,6.528852989550257e-6,6.896233311827112e-4,0.03962062227603136,13.14533798008235
DNAJC4,0.09187685860469444,4.823113901015253,1.983231361900877e-6,1.3004806725807065e-4,0.08857312374844573,6.6280820469967625e-6,6.899499844569115e-4,0.05301865931168236,23.31814280321385
FZR1,0.11484605853904802,4.9825714720091,9.203164862965724e-7,8.019613879412558e-5,0.10639505179609574,6.629199532077453e-6,6.899499844569115e-4,0.01710909703161439,5.387235863727096
ATP2C1,-0.08979823961926019,-4.858458826535443,1.67584626623311e-6,1.1752186205251398e-4,-0.08521232077214831,6.6378689462105e-6,6.899499844569115e-4,0.03899842795850948,13.718193224113858
SLC6A10P,0.2291641196029246,4.647520104910995,4.510163101830312e-6,2.149587735923564e-4,0.22469777253774997,6.70208656211463e-6,6.929390132819152e-4,0.05247270549553141,16.910447818228008
TAF2,-0.08995225777261331,-5.190603068960418,3.2780051197010356e-7,4.159447924940126e-5,-0.08331775083316163,6.781591149550928e-6,6.974688034388141e-4,0.04790273874480186,12.057054466625306
BHMT2,0.1392639539560571,4.01597684914232,7.018570564994114e-5,0.00136876135140269,0.1578911277608793,6.934688389624385e-6,7.094803446159692e-4,0.09217335520411044,21.852896346064128
AKAP2,-0.3168079029837186,-4.3622919112439575,1.6232730510339516e-5,4.971846189695054e-4,-0.32884945046573066,7.022452838053931e-6,7.100198018463688e-4,0.20220904993406685,14.133561287244913
OR2W3,0.21743021168415688,4.854516761042114,1.707706575288281e-6,1.1840479694569516e-4,0.20478252751199183,7.030881426543334e-6,7.100198018463688e-4,0.06369245677913891,18.169863743615412
NOL8,-0.1343208828100067,-6.6920126153554325,7.096365792326199e-11,1.540778710531625e-7,-0.10621906462300144,7.048965844030272e-6,7.100198018463688e-4,0.0565470014766088,12.366932747798868
C10ORF11,0.08893643594306164,4.373833949806814,1.543303054537514e-5,4.783746560283439e-4,0.09299021910994104,7.088183824268425e-6,7.103087185129707e-4,0.03925476234899133,2.0316943327991552
LOC100506247,0.21328177863009423,4.589787355687367,5.87651873417393e-6,2.5863300131642513e-4,0.21029978515895772,7.164087559548116e-6,7.14252219393519e-4,0.09404964365601456,20.76104458909038
GTPBP8,-0.11308508813025324,-5.8422971054980355,1.0366163626303825e-8,3.5813277867548077e-6,-0.09564796383215596,7.288930536006423e-6,7.230101096654899e-4,0.07576248497211464,9.969523466228786
ST6GALNAC4,0.15342694056566714,4.748558991647569,2.8197224735352e-6,1.6253745385059394e-4,0.1479780169985941,7.527798095729139e-6,7.429328413567835e-4,0.03631333087698824,20.99606554441031
ANKS3,0.20794669587110576,5.02413543478566,7.508680791822852e-7,7.157421041610262e-5,0.19247718808354825,7.865664269742346e-6,7.72376610527815e-4,0.04076611374211671,0.02156508102988239
